Species,Site,Point,Visit,Year,Distance,Status,Age,RestorationState,Observer,Temp,CloudCover,WindSpeed,PointCattail,JulianDay,TimeAfterSunrise,Area
YHBL,West Swan Lake,WSWAN1,B,Year1,NA,Not restored,0,Not restored,2,17.9,1,4.6,5,28,174,333.3
YHBL,West Swan Lake,WSWAN1,A,Year2,NA,Not Restored,0,Not restored,2,17.0,0,4.6,0,26,215,333.3
YHBL,West Swan Lake,WSWAN1,B,Year2,NA,Not Restored,0,Not restored,1,25.2,2,4.7,10,49,264,333.3
YHBL,West Swan Lake,WSWAN2,A,Year1,NA,Not restored,0,Not restored,2,15.8,0,5.7,0,7,202,333.3
YHBL,West Swan Lake,WSWAN2,B,Year1,NA,Not restored,0,Not restored,2,19.0,0,3.2,0,28,106,333.3
YHBL,West Swan Lake,WSWAN2,A,Year2,NA,Not Restored,0,Not restored,2,17.9,0,6.6,0,26,189,333.3
YHBL,West Swan Lake,WSWAN2,B,Year2,NA,Not Restored,0,Not restored,1,24.3,1,9.5,0,49,201,333.3
YHBL,West Swan Lake,WSWAN3,A,Year1,NA,Not restored,0,Not restored,2,17.5,0,1.4,0,7,171,333.3
YHBL,West Swan Lake,WSWAN3,B,Year1,NA,Not restored,0,Not restored,2,16.9,0,2.3,0,28,77,333.3
YHBL,West Swan Lake,WSWAN3,A,Year2,NA,Not Restored,0,Not restored,2,15.7,0,4.4,0,26,167,333.3
YHBL,West Swan Lake,WSWAN3,B,Year2,NA,Not Restored,0,Not restored,1,24.1,1,12.4,0,49,176,333.3
YHBL,West Swan Lake,WSWAN4,A,Year1,NA,Not restored,0,Not restored,2,14.8,0,3.1,0,7,9,333.3
YHBL,West Swan Lake,WSWAN4,B,Year1,NA,Not restored,0,Not restored,2,21.6,0,4.7,0,28,282,333.3
YHBL,West Swan Lake,WSWAN4,A,Year2,NA,Not Restored,0,Not restored,2,16.8,1,2.5,0,26,8,333.3
YHBL,West Swan Lake,WSWAN4,B,Year2,NA,Not Restored,0,Not restored,1,24.1,1,7.8,0,49,73,333.3
YHBL,West Swan Lake,WSWAN5,A,Year1,NA,Not restored,0,Not restored,2,15.1,0,2.9,0,7,84,333.3
YHBL,West Swan Lake,WSWAN5,B,Year1,NA,Not restored,0,Not restored,2,17.6,0,1.6,0,28,-2,333.3
YHBL,West Swan Lake,WSWAN5,A,Year2,NA,Not Restored,0,Not restored,2,15.1,1,7.4,0,26,76,333.3
YHBL,West Swan Lake,WSWAN5,B,Year2,NA,Not Restored,0,Not restored,1,23.8,1,10.8,0,49,45,333.3
COYE,Big Wall Lake,BW1,A,Year1,NA,Restored,10,6-11 years,1,16.1,0,7.3,40,5,112,350.1
COYE,Big Wall Lake,BW1,B,Year1,NA,Restored,10,6-11 years,1,20.7,0,2.6,45,28,181,350.1
COYE,Big Wall Lake,BW1,A,Year2,NA,Restored,11,6-11 years,1,20.2,1,4.1,35,17,-11,350.1
COYE,Big Wall Lake,BW1,B,Year2,101,Restored,11,6-11 years,2,23.2,1,2.4,30,40,175,350.1
COYE,Big Wall Lake,BW2,A,Year1,26,Restored,10,6-11 years,1,15.5,0,4.0,45,5,-19,350.1
COYE,Big Wall Lake,BW2,B,Year1,NA,Restored,10,6-11 years,1,21.2,0,2.6,28,28,310,350.1
COYE,Big Wall Lake,BW2,A,Year2,35,Restored,11,6-11 years,1,21.5,2,2.7,30,17,298,350.1
COYE,Big Wall Lake,BW2,A,Year2,50,Restored,11,6-11 years,1,21.5,2,2.7,30,17,298,350.1
COYE,Big Wall Lake,BW2,B,Year2,25,Restored,11,6-11 years,2,26.6,1,5.5,25,40,383,350.1
COYE,Big Wall Lake,BW2,B,Year2,38,Restored,11,6-11 years,2,26.6,1,5.5,25,40,383,350.1
COYE,Big Wall Lake,BW2,B,Year2,50,Restored,11,6-11 years,2,26.6,1,5.5,25,40,383,350.1
COYE,Big Wall Lake,BW3,A,Year1,NA,Restored,10,6-11 years,1,20.7,0,5.0,45,5,362,350.1
COYE,Big Wall Lake,BW3,B,Year1,NA,Restored,10,6-11 years,1,16.5,0,0.0,55,28,-23,350.1
COYE,Big Wall Lake,BW3,A,Year2,125,Restored,11,6-11 years,1,22.8,1,3.4,45,17,183,350.1
COYE,Big Wall Lake,BW3,B,Year2,NA,Restored,11,6-11 years,2,23.9,1,0.0,50,40,98,350.1
COYE,Big Wall Lake,BW4,A,Year1,NA,Restored,10,6-11 years,1,18.6,0,4.9,45,5,184,350.1
COYE,Big Wall Lake,BW4,B,Year1,NA,Restored,10,6-11 years,1,19.9,0,1.3,60,28,111,350.1
COYE,Big Wall Lake,BW4,A,Year2,NA,Restored,11,6-11 years,1,21.6,1,1.9,60,17,18,350.1
COYE,Big Wall Lake,BW4,B,Year2,NA,Restored,11,6-11 years,2,27.2,1,0.0,70,40,198,350.1
COYE,Big Wall Lake,BW5,A,Year1,25,Restored,10,6-11 years,1,19.3,0,3.3,55,5,269,350.1
COYE,Big Wall Lake,BW5,B,Year1,NA,Restored,10,6-11 years,1,19.0,0,0.0,55,28,70,350.1
COYE,Big Wall Lake,BW5,A,Year2,NA,Restored,11,6-11 years,1,21.2,1,2.4,50,17,97,350.1
COYE,Big Wall Lake,BW5,B,Year2,NA,Restored,11,6-11 years,2,28.2,1,1.3,50,40,276,350.1
COYE,Burr Oak Lake,BURR1,A,Year1,NA,Restored,7,6-11 years,2,26.9,0,2.5,70,17,189,42.2
COYE,Burr Oak Lake,BURR1,B,Year1,NA,Restored,7,6-11 years,2,20.8,1,0.0,60,31,309,42.2
COYE,Burr Oak Lake,BURR1,A,Year2,77,Restored,8,6-11 years,2,17.8,0,0.0,40,5,170,42.2
COYE,Burr Oak Lake,BURR1,A,Year2,35,Restored,8,6-11 years,2,17.8,0,0.0,40,5,170,42.2
COYE,Burr Oak Lake,BURR1,B,Year2,NA,Restored,8,6-11 years,1,15.5,0,2.5,25,31,166,42.2
COYE,Burr Oak Lake,BURR2,A,Year1,NA,Restored,7,6-11 years,2,20.7,0,2.1,70,17,106,42.2
COYE,Burr Oak Lake,BURR2,B,Year1,NA,Restored,7,6-11 years,2,18.2,1,2.3,50,31,277,42.2
COYE,Burr Oak Lake,BURR2,A,Year2,37,Restored,8,6-11 years,2,17.0,0,0.0,40,5,75,42.2
COYE,Burr Oak Lake,BURR2,A,Year2,43,Restored,8,6-11 years,2,17.0,0,0.0,40,5,75,42.2
COYE,Burr Oak Lake,BURR2,B,Year2,NA,Restored,8,6-11 years,1,15.6,0,0.0,30,31,79,42.2
COYE,Burr Oak Lake,BURR3,A,Year1,NA,Restored,7,6-11 years,2,21.5,0,0.8,60,17,10,42.2
COYE,Burr Oak Lake,BURR3,B,Year1,NA,Restored,7,6-11 years,2,19.6,3,0.0,55,35,10,42.2
COYE,Burr Oak Lake,BURR3,A,Year2,NA,Restored,8,6-11 years,2,18.0,0,0.0,75,5,-13,42.2
COYE,Burr Oak Lake,BURR3,B,Year2,NA,Restored,8,6-11 years,1,17.3,0,0.0,50,31,-10,42.2
COYE,D.U. Marsh,DU1,A,Year1,46,Restored,5,1-5 years,1,12.9,0,0.0,0,21,-29,35.1
COYE,D.U. Marsh,DU1,B,Year1,5,Restored,5,1-5 years,1,18.8,1,0.0,0,36,80,35.1
COYE,D.U. Marsh,DU1,B,Year1,8,Restored,5,1-5 years,1,18.8,1,0.0,0,36,80,35.1
COYE,D.U. Marsh,DU1,A,Year2,29,Restored,6,6-11 years,1,15.5,0,3.5,0,5,-27,35.1
COYE,D.U. Marsh,DU1,B,Year2,14,Restored,6,6-11 years,2,13.3,1,0.0,0,31,76,35.1
COYE,D.U. Marsh,DU1,B,Year2,37,Restored,6,6-11 years,2,13.3,1,0.0,0,31,76,35.1
COYE,D.U. Marsh,DU1,B,Year2,23,Restored,6,6-11 years,2,13.3,1,0.0,0,31,76,35.1
COYE,D.U. Marsh,DU1,B,Year2,17,Restored,6,6-11 years,2,13.3,1,0.0,0,31,76,35.1
COYE,D.U. Marsh,DU2,A,Year1,40,Restored,5,1-5 years,1,20.6,0,3.1,25,21,261,35.1
COYE,D.U. Marsh,DU2,B,Year1,41,Restored,5,1-5 years,1,19.0,1,4.7,20,36,188,35.1
COYE,D.U. Marsh,DU2,B,Year1,19,Restored,5,1-5 years,1,19.0,1,4.7,20,36,188,35.1
COYE,D.U. Marsh,DU2,B,Year1,17,Restored,5,1-5 years,1,19.0,1,4.7,20,36,188,35.1
COYE,D.U. Marsh,DU2,A,Year2,70,Restored,6,6-11 years,1,21.0,0,8.3,20,5,282,35.1
COYE,D.U. Marsh,DU2,B,Year2,65,Restored,6,6-11 years,2,15.4,1,0.0,50,31,173,35.1
COYE,D.U. Marsh,DU2,B,Year2,7,Restored,6,6-11 years,2,15.4,1,0.0,50,31,173,35.1
COYE,D.U. Marsh,DU3,A,Year1,NA,Restored,5,1-5 years,1,17.5,0,0.0,90,21,116,35.1
COYE,D.U. Marsh,DU3,B,Year1,80,Restored,5,1-5 years,1,21.8,2,0.0,90,36,354,35.1
COYE,D.U. Marsh,DU3,A,Year2,180,Restored,6,6-11 years,1,18.8,0,4.6,70,5,196,35.1
COYE,D.U. Marsh,DU3,A,Year2,150,Restored,6,6-11 years,1,18.8,0,4.6,70,5,196,35.1
COYE,D.U. Marsh,DU3,B,Year2,75,Restored,6,6-11 years,2,18.5,0,0.0,85,31,266,35.1
COYE,D.U. Marsh,DU4,A,Year1,195,Restored,5,1-5 years,1,24.0,0,0.0,85,21,375,35.1
COYE,D.U. Marsh,DU4,B,Year1,NA,Restored,5,1-5 years,1,21.0,2,0.0,85,36,-14,35.1
COYE,D.U. Marsh,DU4,A,Year2,NA,Restored,6,6-11 years,1,16.0,0,2.3,75,5,65,35.1
COYE,D.U. Marsh,DU4,B,Year2,75,Restored,6,6-11 years,2,16.9,1,0.0,90,31,6,35.1
COYE,Dan Green Slough,DG1,A,Year1,NA,Restored,8,6-11 years,1,26.5,2,2.8,40,18,361,120.4
COYE,Dan Green Slough,DG1,B,Year1,35,Restored,8,6-11 years,2,17.7,1,3.2,65,44,49,120.4
COYE,Dan Green Slough,DG1,A,Year2,26,Restored,9,6-11 years,1,19.9,0,1.2,55,4,83,120.4
COYE,Dan Green Slough,DG1,B,Year2,100,Restored,9,6-11 years,2,19.3,1,2.0,30,30,111,120.4
COYE,Dan Green Slough,DG1,B,Year2,50,Restored,9,6-11 years,2,19.3,1,2.0,30,30,111,120.4
COYE,Dan Green Slough,DG2,A,Year1,NA,Restored,8,6-11 years,1,25.3,1,1.5,60,18,284,120.4
COYE,Dan Green Slough,DG2,B,Year1,NA,Restored,8,6-11 years,2,22.8,2,1.5,70,43,170,120.4
COYE,Dan Green Slough,DG2,A,Year2,37,Restored,9,6-11 years,1,18.2,0,0.0,40,4,9,120.4
COYE,Dan Green Slough,DG2,A,Year2,87,Restored,9,6-11 years,1,18.2,0,0.0,40,4,9,120.4
COYE,Dan Green Slough,DG2,B,Year2,150,Restored,9,6-11 years,2,19.3,1,0.0,40,30,81,120.4
COYE,Dan Green Slough,DG2,B,Year2,100,Restored,9,6-11 years,2,19.3,1,0.0,40,30,81,120.4
COYE,Dan Green Slough,DG3,A,Year1,164,Restored,8,6-11 years,1,24.4,1,0.0,45,18,201,120.4
COYE,Dan Green Slough,DG3,A,Year1,90,Restored,8,6-11 years,1,24.4,1,0.0,45,18,201,120.4
COYE,Dan Green Slough,DG3,B,Year1,30,Restored,8,6-11 years,2,22.7,2,3.4,75,43,90,120.4
COYE,Dan Green Slough,DG3,A,Year2,50,Restored,9,6-11 years,1,20.1,0,0.0,45,4,-26,120.4
COYE,Dan Green Slough,DG3,B,Year2,35,Restored,9,6-11 years,2,19.6,1,0.0,50,30,8,120.4
COYE,Dan Green Slough,DG4,A,Year1,76,Restored,8,6-11 years,1,20.9,1,0.0,30,18,83,120.4
COYE,Dan Green Slough,DG4,B,Year1,NA,Restored,8,6-11 years,2,22.2,0,0.0,90,44,185,120.4
COYE,Dan Green Slough,DG4,A,Year2,50,Restored,9,6-11 years,1,26.3,0,2.6,80,4,278,120.4
COYE,Dan Green Slough,DG4,B,Year2,100,Restored,9,6-11 years,2,20.8,1,1.4,20,30,278,120.4
COYE,Dan Green Slough,DG5,A,Year1,76,Restored,8,6-11 years,1,20.4,1,0.0,60,18,-7,120.4
COYE,Dan Green Slough,DG5,B,Year1,55,Restored,8,6-11 years,2,22.1,0,0.0,85,44,262,120.4
COYE,Dan Green Slough,DG5,A,Year2,75,Restored,9,6-11 years,1,23.6,0,2.7,65,4,201,120.4
COYE,Dan Green Slough,DG5,B,Year2,75,Restored,9,6-11 years,2,20.4,1,1.5,70,30,207,120.4
COYE,Dan Green Slough,DG5,B,Year2,50,Restored,9,6-11 years,2,20.4,1,1.5,70,30,207,120.4
COYE,Diamond Lake,DIAM1,A,Year1,NA,Restored,9,6-11 years,2,15.9,0,3.3,35,4,-20,47.7
COYE,Diamond Lake,DIAM1,B,Year1,NA,Restored,9,6-11 years,2,18.2,1,3.4,30,24,104,47.7
COYE,Diamond Lake,DIAM1,A,Year2,124,Restored,10,6-11 years,2,21.1,1,0.0,30,15,70,47.7
COYE,Diamond Lake,DIAM1,A,Year2,192,Restored,10,6-11 years,2,21.1,1,0.0,30,15,70,47.7
COYE,Diamond Lake,DIAM1,A,Year2,60,Restored,10,6-11 years,2,21.1,1,0.0,30,15,70,47.7
COYE,Diamond Lake,DIAM1,B,Year2,42,Restored,10,6-11 years,1,19.9,1,3.5,35,32,4,47.7
COYE,Diamond Lake,DIAM2,A,Year1,NA,Restored,9,6-11 years,2,17.7,0,3.3,5,4,6,47.7
COYE,Diamond Lake,DIAM2,B,Year1,NA,Restored,9,6-11 years,2,18.6,0,6.9,0,24,10,47.7
COYE,Diamond Lake,DIAM2,A,Year2,NA,Restored,10,6-11 years,2,22.3,1,3.7,0,15,114,47.7
COYE,Diamond Lake,DIAM2,B,Year2,126,Restored,10,6-11 years,1,22.5,0,4.3,0,32,94,47.7
COYE,Diamond Lake,DIAM3,A,Year1,NA,Restored,9,6-11 years,2,15.4,0,3.3,0,4,71,47.7
COYE,Diamond Lake,DIAM3,B,Year1,NA,Restored,9,6-11 years,2,19.2,1,5.4,0,24,77,47.7
COYE,Diamond Lake,DIAM3,A,Year2,114,Restored,10,6-11 years,2,23.5,1,4.8,0,15,172,47.7
COYE,Diamond Lake,DIAM3,A,Year2,110,Restored,10,6-11 years,2,23.5,1,4.8,0,15,172,47.7
COYE,Diamond Lake,DIAM3,A,Year2,143,Restored,10,6-11 years,2,23.5,1,4.8,0,15,172,47.7
COYE,Diamond Lake,DIAM3,B,Year2,NA,Restored,10,6-11 years,1,24.4,0,0.0,0,32,156,47.7
COYE,Diamond Lake,DIAM4,A,Year1,NA,Restored,9,6-11 years,2,20.1,0,3.3,30,4,206,47.7
COYE,Diamond Lake,DIAM4,B,Year1,NA,Restored,9,6-11 years,2,21.3,0,1.1,35,24,-22,47.7
COYE,Diamond Lake,DIAM4,A,Year2,61,Restored,10,6-11 years,2,22.6,1,0.0,20,15,91,47.7
COYE,Diamond Lake,DIAM4,B,Year2,NA,Restored,10,6-11 years,1,20.3,0,3.0,25,32,71,47.7
COYE,Diamond Lake,DIAM5,A,Year1,NA,Restored,9,6-11 years,2,15.4,0,3.3,35,4,159,47.7
COYE,Diamond Lake,DIAM5,B,Year1,NA,Restored,9,6-11 years,2,19.7,1,0.1,50,24,184,47.7
COYE,Diamond Lake,DIAM5,A,Year2,65,Restored,10,6-11 years,2,21.9,1,1.2,80,15,203,47.7
COYE,Diamond Lake,DIAM5,A,Year2,50,Restored,10,6-11 years,2,21.9,1,1.2,80,15,203,47.7
COYE,Diamond Lake,DIAM5,B,Year2,40,Restored,10,6-11 years,1,22.2,0,1.0,70,32,202,47.7
COYE,Diamond Lake,DIAM5,B,Year2,60,Restored,10,6-11 years,1,22.2,0,1.0,70,32,202,47.7
COYE,Elk Lake,ELK1,A,Year1,NA,Not restored,0,Not restored,1,14.4,0,5.3,0,2,96,110.7
COYE,Elk Lake,ELK1,B,Year1,NA,Not restored,0,Not restored,1,17.9,0,0.0,0,24,93,110.7
COYE,Elk Lake,ELK1,A,Year2,NA,Not restored,0,Not restored,2,20.4,0,0.0,0,2,91,110.7
COYE,Elk Lake,ELK1,B,Year2,NA,Not restored,0,Not restored,1,15.8,1,7.5,0,26,165,110.7
COYE,Elk Lake,ELK2,A,Year1,NA,Not restored,0,Not restored,1,16.1,0,8.3,0,2,199,110.7
COYE,Elk Lake,ELK2,B,Year1,NA,Not restored,0,Not restored,1,17.3,1,10.3,0,24,1,110.7
COYE,Elk Lake,ELK2,A,Year2,NA,Not restored,0,Not restored,2,20.1,0,7.9,0,2,-19,110.7
COYE,Elk Lake,ELK2,B,Year2,NA,Not restored,0,Not restored,1,14.9,1,5.5,0,26,76,110.7
COYE,Elk Lake,ELK3,A,Year1,NA,Not restored,0,Not restored,1,14.5,0,4.5,0,2,165,110.7
COYE,Elk Lake,ELK3,B,Year1,NA,Not restored,0,Not restored,1,17.0,1,4.2,0,24,66,110.7
COYE,Elk Lake,ELK3,A,Year2,NA,Not restored,0,Not restored,2,20.3,0,6.2,0,2,62,110.7
COYE,Elk Lake,ELK3,B,Year2,NA,Not restored,0,Not restored,1,16.9,1,7.7,0,26,100,110.7
COYE,Elk Lake,ELK4,A,Year1,78,Not restored,0,Not restored,1,17.4,1,7.1,10,2,274,110.7
COYE,Elk Lake,ELK4,A,Year1,51,Not restored,0,Not restored,1,17.4,1,7.1,10,2,274,110.7
COYE,Elk Lake,ELK4,B,Year1,48,Not restored,0,Not restored,1,17.1,1,3.8,10,24,-28,110.7
COYE,Elk Lake,ELK4,A,Year2,75,Not restored,0,Not restored,2,21.4,0,9.6,5,2,168,110.7
COYE,Elk Lake,ELK4,B,Year2,NA,Not restored,0,Not restored,1,16.2,0,10.6,5,26,196,110.7
COYE,Elk Lake,ELK5,A,Year1,136,Not restored,0,Not restored,1,10.9,0,2.0,15,2,-21,110.7
COYE,Elk Lake,ELK5,A,Year1,96,Not restored,0,Not restored,1,10.9,0,2.0,15,2,-21,110.7
COYE,Elk Lake,ELK5,B,Year1,60,Not restored,0,Not restored,1,18.5,1,4.4,15,24,211,110.7
COYE,Elk Lake,ELK5,B,Year1,173,Not restored,0,Not restored,1,18.5,1,4.4,15,24,211,110.7
COYE,Elk Lake,ELK5,A,Year2,90,Not restored,0,Not restored,2,24.2,0,4.9,20,2,262,110.7
COYE,Elk Lake,ELK5,A,Year2,90,Not restored,0,Not restored,2,24.2,0,4.9,20,2,262,110.7
COYE,Elk Lake,ELK5,B,Year2,66,Not restored,0,Not restored,1,13.0,1,3.0,20,26,-18,110.7
COYE,Elm Lake,ELM1,A,Year1,NA,Not restored,0,Not restored,1,19.5,0,10.0,30,6,204,175.4
COYE,Elm Lake,ELM1,B,Year1,NA,Not restored,0,Not restored,1,22.0,1,2.1,30,27,-10,175.4
COYE,Elm Lake,ELM1,A,Year2,NA,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
COYE,Elm Lake,ELM1,B,Year2,161,Not Restored,0,Not restored,2,28.2,1,10.8,0,42,271,175.4
COYE,Elm Lake,ELM2,A,Year1,NA,Not restored,0,Not restored,1,16.9,0,4.0,0,6,69,175.4
COYE,Elm Lake,ELM2,B,Year1,NA,Not restored,0,Not restored,1,20.5,0,2.8,0,27,114,175.4
COYE,Elm Lake,ELM2,A,Year2,NA,Not restored,0,Not restored,1,21.0,1,9.0,0,20,164,175.4
COYE,Elm Lake,ELM2,B,Year2,110,Not Restored,0,Not restored,2,25.8,1,3.5,0,42,160,175.4
COYE,Elm Lake,ELM2,B,Year2,156,Not Restored,0,Not restored,2,25.8,1,3.5,0,42,160,175.4
COYE,Elm Lake,ELM3,A,Year1,NA,Not restored,0,Not restored,1,16.6,0,7.3,0,6,-5,175.4
COYE,Elm Lake,ELM3,B,Year1,NA,Not restored,0,Not restored,1,24.3,0,3.6,0,27,-19,175.4
COYE,Elm Lake,ELM3,A,Year2,NA,Not restored,0,Not restored,1,13.0,1,9.4,0,20,-34,175.4
COYE,Elm Lake,ELM3,B,Year2,NA,Not Restored,0,Not restored,2,25.3,1,5.5,0,42,97,175.4
COYE,Elm Lake,ELM4,A,Year1,NA,Not restored,0,Not restored,1,17.0,0,3.0,0,6,102,175.4
COYE,Elm Lake,ELM4,B,Year1,NA,Not restored,0,Not restored,1,20.0,0,3.8,0,27,85,175.4
COYE,Elm Lake,ELM4,A,Year2,NA,Not restored,0,Not restored,1,17.2,1,5.1,0,20,99,175.4
COYE,Elm Lake,ELM4,B,Year2,60,Not Restored,0,Not restored,2,27.2,1,2.2,0,42,183,175.4
COYE,Elm Lake,ELM5,A,Year1,269,Not restored,0,Not restored,1,17.9,0,7.8,0,6,176,175.4
COYE,Elm Lake,ELM5,B,Year1,NA,Not restored,0,Not restored,1,20.4,0,9.0,0,27,58,175.4
COYE,Elm Lake,ELM5,A,Year2,NA,Not restored,0,Not restored,1,16.0,1,13.3,0,20,71,175.4
COYE,Elm Lake,ELM5,B,Year2,126,Not Restored,0,Not restored,2,27.5,1,5.8,0,42,208,175.4
COYE,Elm Lake,ELM5,B,Year2,107,Not Restored,0,Not restored,2,27.5,1,5.8,0,42,208,175.4
COYE,Four Mile Lake,4M1,A,Year1,35,Restored,9,6-11 years,1,17.6,2,4.6,50,23,-32,82.6
COYE,Four Mile Lake,4M1,A,Year1,13,Restored,9,6-11 years,1,17.6,2,4.6,50,23,-32,82.6
COYE,Four Mile Lake,4M1,A,Year1,25,Restored,9,6-11 years,1,17.6,2,4.6,50,23,-32,82.6
COYE,Four Mile Lake,4M1,B,Year1,36,Restored,9,6-11 years,1,22.9,1,2.9,50,42,358,82.6
COYE,Four Mile Lake,4M1,B,Year1,12,Restored,9,6-11 years,1,22.9,1,2.9,50,42,358,82.6
COYE,Four Mile Lake,4M1,B,Year1,47,Restored,9,6-11 years,1,22.9,1,2.9,50,42,358,82.6
COYE,Four Mile Lake,4M1,A,Year2,21,Restored,10,6-11 years,1,15.6,1,3.0,45,7,-25,82.6
COYE,Four Mile Lake,4M1,B,Year2,6,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
COYE,Four Mile Lake,4M1,B,Year2,37,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
COYE,Four Mile Lake,4M2,A,Year1,76,Restored,9,6-11 years,1,19.1,0,4.8,100,23,318,82.6
COYE,Four Mile Lake,4M2,B,Year1,NA,Restored,9,6-11 years,1,19.6,2,0.0,100,42,181,82.6
COYE,Four Mile Lake,4M2,A,Year2,15,Restored,10,6-11 years,1,23.9,1,6.7,90,7,295,82.6
COYE,Four Mile Lake,4M2,A,Year2,70,Restored,10,6-11 years,1,23.9,1,6.7,90,7,295,82.6
COYE,Four Mile Lake,4M2,B,Year2,3,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
COYE,Four Mile Lake,4M2,B,Year2,60,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
COYE,Four Mile Lake,4M2,B,Year2,10,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
COYE,Four Mile Lake,4M3,A,Year1,107,Restored,9,6-11 years,1,17.3,1,9.5,30,23,207,82.6
COYE,Four Mile Lake,4M3,B,Year1,46,Restored,9,6-11 years,1,18.3,1,2.8,30,42,0,82.6
COYE,Four Mile Lake,4M3,A,Year2,112,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
COYE,Four Mile Lake,4M3,A,Year2,47,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
COYE,Four Mile Lake,4M3,A,Year2,25,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
COYE,Four Mile Lake,4M3,B,Year2,NA,Restored,10,6-11 years,2,23.6,1,5.3,15,20,283,82.6
COYE,Four Mile Lake,4M4,A,Year1,NA,Restored,9,6-11 years,1,18.2,1,4.5,60,23,173,82.6
COYE,Four Mile Lake,4M4,B,Year1,NA,Restored,9,6-11 years,1,18.5,2,0.0,60,42,76,82.6
COYE,Four Mile Lake,4M4,A,Year2,6,Restored,10,6-11 years,1,16.8,1,4.3,60,7,117,82.6
COYE,Four Mile Lake,4M4,A,Year2,47,Restored,10,6-11 years,1,16.8,1,4.3,60,7,117,82.6
COYE,Four Mile Lake,4M4,A,Year2,183,Restored,10,6-11 years,1,16.8,1,4.3,60,7,117,82.6
COYE,Four Mile Lake,4M4,B,Year2,60,Restored,10,6-11 years,2,21.3,1,3.0,80,20,218,82.6
COYE,Four Mile Lake,4M5,A,Year1,59,Restored,9,6-11 years,1,17.6,2,3.0,100,23,10,82.6
COYE,Four Mile Lake,4M5,B,Year1,66,Restored,9,6-11 years,1,20.7,1,0.0,100,42,284,82.6
COYE,Four Mile Lake,4M5,A,Year2,250,Restored,10,6-11 years,1,14.8,1,3.5,90,7,18,82.6
COYE,Four Mile Lake,4M5,A,Year2,70,Restored,10,6-11 years,1,14.8,1,3.5,90,7,18,82.6
COYE,Four Mile Lake,4M5,A,Year2,125,Restored,10,6-11 years,1,14.8,1,3.5,90,7,18,82.6
COYE,Four Mile Lake,4M5,B,Year2,75,Restored,10,6-11 years,2,14.8,1,3.4,100,20,85,82.6
COYE,Four Mile Lake,4M5,B,Year2,150,Restored,10,6-11 years,2,14.8,1,3.4,100,20,85,82.6
COYE,Garlock Slough,GAR1,A,Year1,NA,Not restored,0,Not restored,2,25.2,2,2.1,0,13,192,31.4
COYE,Garlock Slough,GAR1,B,Year1,NA,Not restored,0,Not restored,2,24.3,2,1.6,10,36,382,31.4
COYE,Garlock Slough,GAR1,A,Year2,48,Not restored,0,Not restored,2,19.6,2,3.3,5,7,91,31.4
COYE,Garlock Slough,GAR1,A,Year2,33,Not restored,0,Not restored,2,19.6,2,3.3,5,7,91,31.4
COYE,Garlock Slough,GAR1,B,Year2,219,Not Restored,0,Not restored,1,19.7,1,4.6,15,37,0,31.4
COYE,Garlock Slough,GAR2,A,Year1,NA,Not restored,0,Not restored,2,24.2,1,0.5,0,13,16,31.4
COYE,Garlock Slough,GAR2,B,Year1,NA,Not restored,0,Not restored,2,23.7,2,0.0,0,36,357,31.4
COYE,Garlock Slough,GAR2,A,Year2,75,Not restored,0,Not restored,2,18.9,2,5.2,0,7,15,31.4
COYE,Garlock Slough,GAR2,A,Year2,93,Not restored,0,Not restored,2,18.9,2,5.2,0,7,15,31.4
COYE,Garlock Slough,GAR2,B,Year2,NA,Not Restored,0,Not restored,1,19.8,0,5.3,0,37,66,31.4
COYE,Garlock Slough,GAR3,A,Year1,NA,Not restored,0,Not restored,2,24.2,1,0.1,40,13,-9,31.4
COYE,Garlock Slough,GAR3,B,Year1,NA,Not restored,0,Not restored,2,22.1,2,0.0,45,36,293,31.4
COYE,Garlock Slough,GAR3,A,Year2,NA,Not restored,0,Not restored,2,21.1,1,0.0,20,7,-9,31.4
COYE,Garlock Slough,GAR3,B,Year2,230,Not Restored,0,Not restored,1,20.2,0,5.9,30,37,102,31.4
COYE,Jemmerson Slough,JEMM1,A,Year1,81,Restored,8,6-11 years,2,29.1,0,0.0,100,21,371,81.4
COYE,Jemmerson Slough,JEMM1,B,Year1,50,Restored,8,6-11 years,2,23.1,0,0.0,90,39,301,81.4
COYE,Jemmerson Slough,JEMM1,A,Year2,NA,Restored,9,6-11 years,2,18.0,1,4.3,100,19,295,81.4
COYE,Jemmerson Slough,JEMM1,B,Year2,150,Restored,9,6-11 years,1,21.1,1,1.2,60,35,60,81.4
COYE,Jemmerson Slough,JEMM2,A,Year1,45,Restored,8,6-11 years,2,25.6,0,1.4,85,19,203,81.4
