Species,Site,Point,Visit,Year,Distance,Status,Age,RestorationState,Observer,Temp,CloudCover,WindSpeed,PointCattail,CallNum,JulianDay,TimeAfterSunrise,Area
VIRA,Virgin Lake,VL1,A,Year1,NA,Restored,5,1-5 years,1,21.8,1,3.1,45,NA,20,260,89.1
VIRA,Virgin Lake,VL1,B,Year1,NA,Restored,5,1-5 years,1,19.2,0,0.0,45,NA,39,163,89.1
VIRA,Virgin Lake,VL1,A,Year2,NA,Restored,6,6-11 years,1,13.8,0,0.0,10,NA,1,-27,89.1
VIRA,Virgin Lake,VL1,B,Year2,NA,Restored,6,6-11 years,2,15.8,1,0.0,45,NA,27,16,89.1
VIRA,Virgin Lake,VL2,A,Year1,NA,Restored,5,1-5 years,1,20.8,0,13.2,0,NA,20,175,89.1
VIRA,Virgin Lake,VL2,B,Year1,135,Restored,5,1-5 years,1,18,0,0.0,0,2,39,-13,89.1
VIRA,Virgin Lake,VL2,A,Year2,NA,Restored,6,6-11 years,1,12.6,0,0.0,0,NA,1,10,89.1
VIRA,Virgin Lake,VL2,B,Year2,NA,Restored,6,6-11 years,2,17.3,1,0.0,0,NA,27,83,89.1
VIRA,Virgin Lake,VL3,A,Year1,NA,Restored,5,1-5 years,1,19.3,0,1.3,50,NA,20,82,89.1
VIRA,Virgin Lake,VL3,B,Year1,NA,Restored,5,1-5 years,1,20.7,0,0.0,45,NA,39,208,89.1
VIRA,Virgin Lake,VL3,A,Year2,NA,Restored,6,6-11 years,1,20.7,0,0.0,10,NA,1,286,89.1
VIRA,Virgin Lake,VL3,B,Year2,NA,Restored,6,6-11 years,2,17.1,1,1.6,10,NA,27,-8,89.1
VIRA,Virgin Lake,VL4,A,Year1,NA,Restored,5,1-5 years,1,23.8,0,3.7,29,NA,20,360,89.1
VIRA,Virgin Lake,VL4,B,Year1,NA,Restored,5,1-5 years,1,15.9,0,0.0,20,NA,39,65,89.1
VIRA,Virgin Lake,VL4,A,Year2,NA,Restored,6,6-11 years,1,12.1,0,0.0,10,NA,1,85,89.1
VIRA,Virgin Lake,VL4,B,Year2,NA,Restored,6,6-11 years,2,18.7,1,0.0,10,NA,27,111,89.1
VIRA,Virgin Lake,VL5,A,Year1,11,Restored,5,1-5 years,1,21,0,0.0,45,2,20,-5,89.1
VIRA,Virgin Lake,VL5,B,Year1,46,Restored,5,1-5 years,1,22,0,3.5,45,2,39,284,89.1
VIRA,Virgin Lake,VL5,A,Year2,NA,Restored,6,6-11 years,1,20.8,0,0.0,35,NA,1,197,89.1
VIRA,Virgin Lake,VL5,B,Year2,NA,Restored,6,6-11 years,2,17.7,0,0.0,100,NA,27,211,89.1
VIRA,West Hottes Lake,WHOTT1,A,Year1,NA,Restored,2,1-5 years,2,21,0,5.6,0,NA,20,7,72.6
VIRA,West Hottes Lake,WHOTT1,B,Year1,NA,Restored,2,1-5 years,2,20.8,2,5.3,0,NA,36,106,72.6
VIRA,West Hottes Lake,WHOTT1,A,Year2,NA,Restored,3,1-5 years,2,20,0,7.4,0,NA,6,164,72.6
VIRA,West Hottes Lake,WHOTT1,B,Year2,NA,Restored,3,1-5 years,1,19,0,2.7,0,NA,29,90,72.6
VIRA,West Hottes Lake,WHOTT2,A,Year1,NA,Restored,2,1-5 years,2,23.8,0,3.1,0,NA,20,-18,72.6
VIRA,West Hottes Lake,WHOTT2,B,Year1,NA,Restored,2,1-5 years,2,20.5,2,6.4,0,NA,36,84,72.6
VIRA,West Hottes Lake,WHOTT2,A,Year2,NA,Restored,3,1-5 years,2,21.4,0,8.6,0,NA,6,193,72.6
VIRA,West Hottes Lake,WHOTT2,B,Year2,NA,Restored,3,1-5 years,1,18.7,1,2.7,0,NA,29,63,72.6
VIRA,West Hottes Lake,WHOTT3,A,Year1,NA,Restored,2,1-5 years,2,22.8,0,2.9,25,NA,20,179,72.6
VIRA,West Hottes Lake,WHOTT3,B,Year1,28,Restored,2,1-5 years,2,20.1,2,2.1,60,2,36,8,72.6
VIRA,West Hottes Lake,WHOTT3,B,Year1,18,Restored,2,1-5 years,2,20.1,2,2.1,60,2,36,8,72.6
VIRA,West Hottes Lake,WHOTT3,A,Year2,NA,Restored,3,1-5 years,2,23.3,1,5.8,70,NA,6,263,72.6
VIRA,West Hottes Lake,WHOTT3,B,Year2,NA,Restored,3,1-5 years,1,18.1,1,0.0,40,NA,29,-24,72.6
VIRA,West Hottes Lake,WHOTT4,A,Year1,NA,Restored,2,1-5 years,2,20.2,0,6.7,0,NA,20,102,72.6
VIRA,West Hottes Lake,WHOTT4,B,Year1,65,Restored,2,1-5 years,2,21.7,2,4.6,5,2,36,193,72.6
VIRA,West Hottes Lake,WHOTT4,B,Year1,55,Restored,2,1-5 years,2,21.7,2,4.6,5,2,36,193,72.6
VIRA,West Hottes Lake,WHOTT4,B,Year1,62,Restored,2,1-5 years,2,21.7,2,4.6,5,2,36,193,72.6
VIRA,West Hottes Lake,WHOTT4,A,Year2,NA,Restored,3,1-5 years,2,20.7,0,4.1,0,NA,6,99,72.6
VIRA,West Hottes Lake,WHOTT4,B,Year2,NA,Restored,3,1-5 years,1,21.6,1,2.0,0,NA,29,116,72.6
VIRA,West Hottes Lake,WHOTT5,A,Year1,NA,Restored,2,1-5 years,2,19.4,0,0.0,0,NA,20,74,72.6
VIRA,West Hottes Lake,WHOTT5,B,Year1,NA,Restored,2,1-5 years,2,21.4,2,0.0,10,NA,36,171,72.6
VIRA,West Hottes Lake,WHOTT5,A,Year2,NA,Restored,3,1-5 years,2,20.4,0,1.8,0,NA,6,70,72.6
VIRA,West Hottes Lake,WHOTT5,B,Year2,NA,Restored,3,1-5 years,1,21.8,1,0.0,10,NA,29,187,72.6
VIRA,West Slough,WSLO1,A,Year1,NA,Restored,4,1-5 years,2,19.1,1,3.3,5,NA,3,101,21.3
VIRA,West Slough,WSLO1,B,Year1,NA,Restored,4,1-5 years,2,18.3,2,3.2,5,NA,23,98,21.3
VIRA,West Slough,WSLO1,A,Year2,NA,Restored,5,1-5 years,2,23.1,0,5.5,0,NA,5,306,21.3
VIRA,West Slough,WSLO1,B,Year2,NA,Restored,5,1-5 years,1,21.1,0,8.5,15,NA,31,301,21.3
VIRA,West Slough,WSLO2,A,Year1,NA,Restored,4,1-5 years,2,20.1,1,3.3,0,NA,3,194,21.3
VIRA,West Slough,WSLO2,B,Year1,3,Restored,4,1-5 years,2,17.4,2,2.8,5,2,23,0,21.3
VIRA,West Slough,WSLO2,B,Year1,45,Restored,4,1-5 years,2,17.4,2,2.8,5,2,23,0,21.3
VIRA,West Slough,WSLO2,A,Year2,NA,Restored,5,1-5 years,2,23.6,0,3.5,10,NA,5,275,21.3
VIRA,West Slough,WSLO2,B,Year2,17,Restored,5,1-5 years,1,20.5,0,7.6,20,2,31,378,21.3
VIRA,West Slough,WSLO3,A,Year1,31,Restored,4,1-5 years,2,19.5,2,3.3,0,1,3,-1,21.3
VIRA,West Slough,WSLO3,B,Year1,11,Restored,4,1-5 years,2,20.6,1,1.8,5,2,23,180,21.3
VIRA,West Slough,WSLO3,A,Year2,NA,Restored,5,1-5 years,2,24.4,0,4.5,0,NA,5,366,21.3
VIRA,West Slough,WSLO3,B,Year2,NA,Restored,5,1-5 years,1,18,0,2.2,15,NA,31,259,21.3
VIRA,West Swan Lake,WSWAN1,A,Year1,180,Not restored,0,Not restored,2,18,0,4.0,1,2,7,270,333.3
VIRA,West Swan Lake,WSWAN1,B,Year1,62,Not restored,0,Not restored,2,17.9,1,4.6,5,2,28,174,333.3
VIRA,West Swan Lake,WSWAN1,B,Year1,61,Not restored,0,Not restored,2,17.9,1,4.6,5,2,28,174,333.3
VIRA,West Swan Lake,WSWAN1,A,Year2,NA,Not Restored,0,Not restored,2,17,0,4.6,0,NA,26,215,333.3
VIRA,West Swan Lake,WSWAN1,B,Year2,48,Not Restored,0,Not restored,1,25.2,2,4.7,10,1,49,264,333.3
VIRA,West Swan Lake,WSWAN2,A,Year1,NA,Not restored,0,Not restored,2,15.8,0,5.7,0,NA,7,202,333.3
VIRA,West Swan Lake,WSWAN2,B,Year1,NA,Not restored,0,Not restored,2,19,0,3.2,0,NA,28,106,333.3
VIRA,West Swan Lake,WSWAN2,A,Year2,NA,Not Restored,0,Not restored,2,17.9,0,6.6,0,NA,26,189,333.3
VIRA,West Swan Lake,WSWAN2,B,Year2,NA,Not Restored,0,Not restored,1,24.3,1,9.5,0,NA,49,201,333.3
VIRA,West Swan Lake,WSWAN3,A,Year1,NA,Not restored,0,Not restored,2,17.5,0,1.4,0,NA,7,171,333.3
VIRA,West Swan Lake,WSWAN3,B,Year1,NA,Not restored,0,Not restored,2,16.9,0,2.3,0,NA,28,77,333.3
VIRA,West Swan Lake,WSWAN3,A,Year2,NA,Not Restored,0,Not restored,2,15.7,0,4.4,0,NA,26,167,333.3
VIRA,West Swan Lake,WSWAN3,B,Year2,NA,Not Restored,0,Not restored,1,24.1,1,12.4,0,NA,49,176,333.3
VIRA,West Swan Lake,WSWAN4,A,Year1,NA,Not restored,0,Not restored,2,14.8,0,3.1,0,NA,7,9,333.3
VIRA,West Swan Lake,WSWAN4,B,Year1,NA,Not restored,0,Not restored,2,21.6,0,4.7,0,NA,28,282,333.3
VIRA,West Swan Lake,WSWAN4,A,Year2,NA,Not Restored,0,Not restored,2,16.8,1,2.5,0,NA,26,8,333.3
VIRA,West Swan Lake,WSWAN4,B,Year2,NA,Not Restored,0,Not restored,1,24.1,1,7.8,0,NA,49,73,333.3
VIRA,West Swan Lake,WSWAN5,A,Year1,NA,Not restored,0,Not restored,2,15.1,0,2.9,0,NA,7,84,333.3
VIRA,West Swan Lake,WSWAN5,B,Year1,NA,Not restored,0,Not restored,2,17.6,0,1.6,0,NA,28,-2,333.3
VIRA,West Swan Lake,WSWAN5,A,Year2,NA,Not Restored,0,Not restored,2,15.1,1,7.4,0,NA,26,76,333.3
VIRA,West Swan Lake,WSWAN5,B,Year2,NA,Not Restored,0,Not restored,1,23.8,1,10.8,0,NA,49,45,333.3
